201,-174,-11
202,-170,13
195,-146,13
201,-163,21
200,-173,25
206,-164,17
203,-169,14
211,-178,9
195,-164,17
214,-168,8
202,-163,19
218,-170,23
188,-171,19
209,-158,13
199,-160,17
199,-165,26
207,-160,20
203,-170,27
220,-172,10
196,-160,31
212,-166,22
195,-166,30
198,-178,31
205,-160,21
204,-160,18
215,-161,14
197,-173,22
213,-161,23
197,-157,30
197,-167,33
198,-160,21
200,-164,30
214,-170,19
195,-172,31
219,-167,12
192,-169,25
215,-172,12
199,-158,15
202,-150,22
193,-146,17
208,-175,13
199,-164,23
207,-178,23
188,-167,17
219,-172,17
183,-169,17
205,-172,27
199,-162,21
185,-171,22
208,-179,9
192,-171,24
208,-176,22
187,-170,22
185,-178,20
205,-182,15
185,-177,27
197,-183,17
187,-172,32
214,-179,14
198,-181,22
183,-174,16
198,-184,15
189,-173,17
177,-182,23
208,-183,17
192,-179,27
204,-186,26
184,-178,25
198,-181,28
187,-172,20
189,-172,33
203,-178,13
188,-171,34
205,-191,13
191,-172,19
207,-194,18
189,-189,23
208,-177,18
181,-180,32
198,-181,15
178,-174,27
192,-184,30
188,-177,28
189,-176,32
199,-190,20
185,-171,22
202,-188,19
189,-180,34
201,-193,10
185,-179,25
204,-195,13
181,-182,33
198,-192,18
185,-164,15
196,-198,24
177,-185,13
177,-213,5
179,-184,-5
181,-243,4
132,-240,-1
174,-200,61
153,-217,90
115,-130,115
173,-93,152
106,-224,145
74,-216,97
57,-233,48
51,-369,-39
-19,-259,-16
-3,-262,-57
-12,-258,-36
-19,-262,-29
-17,-260,-31
-23,-251,-35
-13,-262,-41
-9,-263,-35
-14,-249,-16
-29,-242,-37
-13,-254,-32
-12,-253,-34
-12,-255,-38
-13,-257,-32
-9,-264,-40
-9,-257,-35
-8,-256,-31
-14,-263,-34
-19,-255,-37
-16,-254,-42
-21,-253,-40
-18,-254,-37
-11,-263,-36
-17,-257,-31
-14,-260,-30
-14,-249,-37
-7,-260,-42
-17,-252,-36
-21,-254,-39
-17,-254,-35
-20,-251,-29
-18,-263,-40
-8,-261,-29
-7,-251,-33
-15,-261,-37
-11,-257,-40
-9,-256,-37
-13,-252,-36
-20,-257,-39
-14,-250,-45
-21,-259,-35
-17,-255,-39
-17,-256,-44
-16,-256,-35
-16,-251,-37
-10,-254,-38
-13,-262,-36
-9,-258,-36
-18,-250,-44
-19,-255,-42
-15,-253,-33
-13,-255,-30
-17,-257,-43
-13,-264,-38
-17,-254,-34
-10,-255,-40
-7,-253,-31
-13,-260,-31
-13,-258,-31
-14,-250,-30
-10,-258,-35
-19,-262,-33
-15,-263,-29
-22,-253,-43
-11,-258,-37
-26,-253,-35
-12,-259,-39
-12,-256,-31
-10,-260,-41
-15,-262,-33
-6,-251,-29
-20,-258,-29
