-9,-260,-28
-16,-255,-29
-8,-258,-24
-17,-257,-28
-9,-260,-38
-10,-256,-26
-14,-256,-25
-14,-258,-39
-20,-262,-23
-8,-259,-37
-19,-254,-32
-9,-257,-33
-15,-260,-13
-20,-254,-30
-15,-262,-30
-20,-258,-28
-9,-256,-29
-18,-261,-23
-11,-266,-29
-14,-259,-21
-13,-260,-27
-13,-251,-46
-16,-257,-33
-18,-251,-24
-11,-258,-29
-5,-256,-30
-13,-262,-31
-15,-264,-25
-11,-259,-24
-24,-259,-27
-9,-256,-25
-12,-258,-24
-13,-252,-37
-12,-255,-30
-13,-257,-30
-6,-258,-42
-15,-258,-21
-6,-255,-35
-21,-254,-24
-7,-258,-37
-16,-256,-27
-13,-254,-35
-16,-253,-30
-9,-266,-27
-13,-250,-25
-18,-251,-17
-18,-263,-31
-17,-261,-27
-17,-261,-37
-24,-253,-27
-17,-264,-24
-14,-261,-36
-14,-262,-23
-14,-260,-35
-10,-257,-23
-20,-254,-31
-7,-258,-30
-16,-262,-41
-10,-259,-27
12,-257,-17
20,-270,-41
33,-263,-57
51,-318,-53
75,-235,-8
110,-242,13
122,-215,26
130,-214,32
161,-191,27
167,-240,43
152,-184,-1
191,-185,25
169,-207,2
179,-200,-2
182,-228,16
173,-188,7
177,-203,2
167,-179,1
184,-181,10
174,-213,-7
188,-185,-7
211,-197,-18
171,-198,14
205,-188,-13
176,-136,4
183,-184,37
178,-222,-3
197,-186,-34
184,-202,-28
189,-177,-16
184,-184,1
175,-181,-12
178,-191,-18
178,-206,-17
174,-178,-23
185,-207,-9
172,-181,-27
177,-197,-14
176,-185,-23
182,-196,-22
174,-184,-23
178,-191,-18
179,-201,-19
177,-190,-11
174,-200,-20
174,-187,-7
179,-199,-11
180,-186,-6
174,-191,-25
173,-197,-11
183,-187,-17
172,-194,-26
181,-194,-32
172,-206,-27
174,-183,-38
161,-193,-22
169,-187,-38
174,-219,-28
171,-183,-37
174,-207,-26
172,-192,-39
178,-199,-25
187,-176,-39
186,-198,-34
174,-186,-38
188,-190,-33
170,-186,-31
182,-181,-36
165,-191,-28
180,-182,-27
185,-198,-22
179,-185,-35
180,-190,-31
183,-173,-28
188,-183,-34
177,-185,-31
175,-189,-34
186,-193,-37
173,-178,-39
191,-202,-34
179,-183,-34
186,-201,-36
181,-181,-22
184,-194,-47
176,-190,-27
183,-181,-32
191,-200,-39
178,-178,-43
182,-192,-35
177,-183,-35
179,-186,-35
176,-199,-34
178,-192,-38
183,-211,-39
169,-184,-41
174,-204,-36
167,-184,-44
178,-192,-33
177,-179,-45
182,-191,-46
173,-177,-47
172,-188,-39
167,-184,-25
188,-182,-32
171,-190,-27
187,-189,-28
173,-176,-34
193,-185,-25
182,-169,-40
186,-177,-35
180,-185,-35
188,-183,-30
183,-196,-32
174,-179,-32
185,-197,-33
178,-179,-30
175,-186,-39
173,-184,-35
182,-181,-34
178,-192,-38
180,-183,-49
187,-196,-34
186,-175,-38
192,-195,-36
177,-182,-26
175,-182,-35
169,-192,-18
173,-184,-30
182,-197,-44
172,-184,-43
178,-202,-43
170,-165,-45
179,-199,-54
168,-189,-51
185,-207,-51
166,-184,-33
177,-197,-36
172,-189,-26
175,-204,-25
170,-175,-24
180,-190,-47
159,-202,-50
166,-241,-40
131,-205,-32
116,-239,7
95,-226,31
109,-238,-10
101,-241,6
86,-227,11
8,-275,-9
67,-241,-48
58,-245,-91
74,-243,-69
76,-238,-42
73,-249,-64
69,-243,-52
66,-242,-51
60,-250,-48
57,-246,-46
59,-255,-53
67,-248,-53
59,-244,-41
60,-237,-49
69,-247,-51
63,-250,-49
64,-248,-59
69,-243,-54
62,-250,-50
60,-244,-59
64,-241,-50
69,-244,-52
60,-251,-55
59,-247,-53
64,-249,-50
57,-247,-49
63,-240,-58
57,-243,-65
60,-241,-54
62,-244,-59
56,-250,-57
65,-246,-53
67,-255,-51
64,-246,-53
62,-246,-50
56,-246,-50
64,-241,-54
63,-246,-59
51,-253,-53
53,-251,-49
59,-244,-54
59,-247,-57
64,-246,-54
61,-251,-63
54,-258,-53
57,-247,-46
59,-249,-48
56,-250,-50
56,-247,-55
64,-246,-52
59,-243,-47
54,-244,-63
62,-243,-58
55,-244,-49
52,-248,-50
52,-252,-48
57,-257,-54
57,-240,-51
63,-250,-54
62,-250,-52
57,-247,-59
65,-250,-49
56,-247,-55
59,-245,-54
57,-252,-56
60,-250,-64
49,-245,-47
59,-249,-56
56,-250,-57
58,-248,-58
61,-250,-56
57,-256,-49
64,-247,-57
58,-243,-55
56,-242,-56
53,-254,-46
53,-252,-55
58,-254,-48
55,-249,-54
56,-252,-47
53,-256,-54
47,-258,-72
52,-247,-17
94,-278,27
53,-231,-71
-5,-232,-99
7,-239,-104
16,-235,-87
6,-238,-95
7,-248,-87
11,-241,-92
19,-240,-91
21,-241,-97
8,-240,-88
9,-248,-94
13,-241,-89
6,-246,-92
4,-242,-91
21,-250,-96
9,-245,-91
13,-247,-88
17,-243,-84
14,-240,-82
11,-242,-103
10,-234,-100
15,-244,-85
4,-244,-108
18,-233,-96
20,-231,-98
8,-238,-87
7,-241,-97
11,-239,-90
3,-241,-86
6,-240,-97
7,-241,-92
17,-239,-85
4,-246,-83
9,-244,-94
22,-233,-102
13,-246,-92
10,-239,-87
16,-239,-97
7,-235,-88
1,-249,-76
16,-236,-83
12,-237,-89
5,-241,-91
10,-240,-86
15,-241,-101
9,-226,-87
9,-234,-94
14,-243,-98
10,-245,-97
6,-244,-85
11,-239,-85
13,-249,-88
8,-234,-84
19,-243,-86
22,-248,-92
7,-239,-89
10,-247,-79
11,-238,-95
13,-240,-105
7,-244,-94
17,-241,-93
11,-241,-94
12,-240,-96
24,-245,-89
14,-242,-93
8,-247,-97
14,-244,-87
19,-250,-85
13,-246,-86
14,-246,-88
15,-238,-95
13,-244,-96
12,-247,-83
12,-241,-88
13,-249,-82
8,-240,-88
