63,-279,-63
45,-242,-30
22,-267,-28
1,-269,-108
-102,-268,-105
-73,-151,-89
-167,-223,-62
-133,-179,-59
-173,-198,-79
-120,-142,-87
-95,-246,-48
-98,-238,-132
-92,-236,-75
-57,-154,-111
-282,-263,-24
-67,-161,-101
-52,-232,-68
-16,-259,-48
3,-223,-22
-80,-418,-253
110,-178,-63
-41,-274,25
63,-175,-101
146,-248,-102
61,-280,-42
134,-215,-61
61,-212,-75
25,-221,-77
-59,-121,-125
151,-329,-47
122,-336,-82
89,-137,-115
27,-183,-55
-72,-264,-80
-82,-356,-129
-35,-154,-65
-24,-239,-92
-100,-181,-59
-125,-173,-25
-137,-456,-224
-62,-265,-100
-82,-160,-64
-189,-195,-30
-92,-279,-147
-135,-195,-95
-81,-271,-83
-160,-175,-46
-145,-147,-65
-242,-172,-88
-110,-244,-48
-93,-197,-132
-139,-176,-65
-172,-197,-42
-190,-301,-62
-78,-223,-58
-149,-242,-8
-178,-164,-65
-132,-125,-14
-280,-197,-89
-132,-125,-16
-196,-156,-3
-197,-154,-15
-199,-160,-28
-197,-148,-5
-196,-150,-19
-201,-151,-13
-191,-148,-22
-203,-143,-31
-198,-150,-17
-199,-149,-25
-187,-150,-9
-211,-141,-40
-202,-145,-27
-194,-151,-29
-207,-157,-21
-202,-156,-31
-199,-148,-32
-199,-159,-36
-192,-155,-23
-211,-161,-44
-194,-155,-34
-198,-155,-30
-191,-162,-39
-210,-144,-45
-245,-167,-105
-176,-176,44
-154,-166,9
-249,-107,-55
-193,-149,-45
-224,-134,-53
-209,-159,-43
-218,-138,-47
-212,-130,-32
-202,-134,-34
-212,-163,-10
-226,-109,-56
-209,-117,-33
-227,-129,-33
-212,-125,-37
-213,-127,-32
-226,-113,-23
-219,-122,-28
-211,-111,-27
-224,-114,-32
-221,-122,-20
-218,-118,-21
-214,-121,-25
-210,-130,-33
-222,-128,-34
-214,-134,-31
-212,-126,-26
-211,-126,-32
-212,-133,-27
-218,-129,-24
-227,-133,-35
-213,-127,-18
-214,-120,-39
-208,-135,-39
-221,-126,-22
-214,-127,-32
-214,-126,-26
-226,-129,-31
-222,-118,-30
-215,-119,-23
-220,-125,-30
-217,-115,-32
-214,-135,-28
-211,-123,-32
-220,-120,-37
-216,-122,-34
-221,-123,-27
-216,-128,-31
-212,-127,-32
-217,-125,-37
-212,-132,-35
-212,-119,-44
-213,-123,-35
-221,-134,-27
-222,-123,-27
-209,-131,-28
-221,-129,-38
-220,-121,-37
-214,-126,-41
-212,-129,-31
-216,-117,-24
-211,-126,-32
-216,-126,-52
-226,-129,-34
-212,-121,-37
-215,-123,-38
-216,-125,-23
-212,-128,-39
-219,-119,-39
-214,-135,-38
-220,-124,-38
-213,-127,-33
-218,-124,-34
-219,-130,-35
-214,-124,-21
-218,-120,-36
-209,-132,-34
-215,-125,-30
-215,-125,-28
-208,-126,-27
-213,-126,-33
-212,-126,-32
-211,-121,-35
-214,-123,-41
-217,-123,-34
-209,-126,-35
-214,-125,-28
-219,-119,-31
-217,-166,-11
-240,-83,-94
-156,-105,-36
-205,-128,12
-220,-121,-5
-231,-127,-36
-225,-102,-29
-213,-117,-32
-227,-124,-31
-218,-112,-27
-218,-121,-34
-220,-121,-22
-215,-114,-24
-217,-117,-35
-227,-121,-24
-220,-115,-25
-229,-125,-29
-210,-127,-35
-213,-121,-28
-211,-125,-33
-212,-133,-26
-217,-130,-35
-212,-127,-28
-224,-130,-25
-215,-133,-23
-223,-132,-27
-214,-119,-32
-211,-127,-28
-217,-121,-30
-215,-127,-30
-219,-122,-30
-212,-132,-24
-220,-124,-31
-211,-133,-32
-215,-120,-39
-215,-125,-39
-213,-122,-33
-224,-127,-30
-206,-126,-24
-213,-119,-27
-221,-121,-25
-220,-127,-35
-221,-151,0
-241,-92,-45
-227,-52,-77
-228,-108,-27
-215,-122,-5
-229,-104,-22
-227,-95,-34
-239,-98,-35
-229,-105,-23
-224,-103,-34
-227,-103,-30
-283,-93,-46
-186,-122,38
