-1,14,-245
5,8,-250
9,3,-254
4,11,-249
6,15,-244
16,10,-245
13,20,-244
3,13,-254
11,6,-243
7,10,-249
6,13,-246
-1,14,-250
7,14,-242
0,15,-251
4,5,-254
3,14,-244
5,11,-247
8,12,-248
4,11,-252
1,11,-254
13,11,-240
12,12,-240
3,7,-245
5,14,-245
5,15,-243
6,10,-251
2,16,-251
4,8,-241
4,10,-246
11,6,-244
5,13,-246
0,11,-248
8,13,-248
15,8,-247
13,12,-245
5,16,-248
3,14,-244
3,12,-245
6,13,-250
3,9,-238
2,9,-239
11,12,-256
3,9,-244

16,-16,259
6,-5,258
9,-10,263
14,-7,258
13,-7,271
10,-4,266
12,-9,254
4,-6,265
12,-14,262
12,-3,269
12,-8,260
5,-7,263
6,-15,262
12,-8,264
13,-10,256
4,-10,262
1,-10,269
10,-9,270
17,-11,269
10,-10,265
9,-10,263
15,-3,260
14,-7,265
12,-16,271
16,-4,260
6,-10,264
5,-13,268
6,-3,264
6,-8,265
7,-7,268
8,1,270
10,-5,257
13,-5,250
11,-8,263
5,-8,253
15,-5,259
10,-7,254
9,-3,273
2,-15,271
5,-14,263
7,-5,267
11,-10,263
3,-3,263

-36,107,-220
-69,97,-233
-72,111,-249
-57,119,-236
-55,106,-223
-56,105,-207
-75,95,-224
-27,110,-189
-76,104,-201
-67,111,-192
-75,111,-221
-82,94,-207
-62,133,-202
-82,102,-214
-51,117,-171
-75,119,-180
-84,100,-145
-71,116,-178
-68,129,-228
-57,128,-239
-61,91,-190
-68,129,-164
-69,142,-213
-48,125,-217
-65,120,-169
-29,124,-243
-55,130,-204
-40,125,-170
-94,124,-214
-66,122,-193
-69,108,-143
-83,101,-239
