79,-251,-26
73,-254,-13
79,-255,-22
78,-241,-11
74,-254,-26
63,-247,-26
75,-252,-17
80,-238,-21
83,-259,-16
78,-243,-20
77,-252,-9
71,-257,-24
69,-243,-19
81,-245,-19
66,-259,-20
74,-241,-21
82,-247,-19
90,-251,-21
75,-243,-20
77,-254,-18
88,-240,-26
80,-253,-14
83,-248,-25
73,-256,-21
86,-248,-22
78,-247,-24
78,-246,-17
78,-256,-21
83,-246,-28
81,-252,-7
82,-244,-21
72,-244,-21
79,-248,-28
80,-249,-3
77,-249,-23
75,-254,-11
75,-250,-27
73,-245,-11
79,-246,-21
73,-247,-16
86,-252,-31
83,-244,-12
67,-257,-9
81,-248,-23
80,-254,-18
87,-245,-23
80,-246,-16
69,-247,-6
80,-256,-20
73,-250,-18
74,-249,-17
69,-242,-24
71,-252,-20
75,-246,-18
74,-310,-21
63,-319,-16
85,-106,25
157,-179,117
122,-194,34
170,-234,26
91,-205,-24
119,-184,-87
138,-154,-96
76,-342,-147
205,-268,-138
227,-162,-80
138,-111,-97
232,-197,-105
117,-101,-89
105,-101,-70
136,-244,-56
4,-191,11
94,-290,-17
-3,-330,-107
-13,-182,-120
158,-154,-72
173,-175,-83
170,-193,-17
15,-212,-54
52,-249,-53
91,-349,-42
1,-309,-91
15,-207,-46
154,-189,-12
-15,-163,-110
8,-372,-55
47,-157,-137
97,-239,111
107,-330,-63
-6,-297,-4
41,-253,-69
143,-241,-10
274,-265,-113
144,-127,-66
28,-85,-6
288,-235,152
209,-381,-113
180,-26,-124
215,47,4
-23,-118,-142
175,24,-130
134,36,94
28,5,-78
188,-51,59
160,-128,-92
83,-114,-63
505,9,-19
435,131,-52
195,48,77
109,-127,117
263,31,-3
274,-143,-65
257,-38,-21
257,-103,-100
262,-81,-73
249,34,-64
217,20,-81
222,87,-107
215,103,-93
291,-1,-107
275,-53,-132
251,-11,2
228,30,14
256,137,54
414,112,-53
235,23,54
115,-18,-5
414,98,-56
276,77,-212
349,126,-237
168,102,-152
163,-127,-152
172,-97,-173
107,-10,-254
69,8,-218
-10,-108,-173
62,-247,-109
-11,123,-200
510,-511,510
-457,-511,-452
-49,-74,-359
-272,-184,-152
399,-366,-45
169,-235,-66
105,-222,-201
25,37,-60
-279,-511,-81
-233,-153,-441
-211,-358,-511
-94,-96,84
10,-211,-78
