-256,-196,-116
1,-211,-5
-133,-170,-67
-132,-135,-80
-90,-217,-37
-153,-231,-54
-132,-135,-25
-121,-320,-97
-59,-249,-18
-208,-146,14
-143,-155,-71
-198,-146,-90
-213,-272,-17
-135,-264,-73
-107,-175,-61
-114,-216,-60
-196,-213,-59
-96,-145,-71
-160,-253,-43
-169,-232,-121
-108,-221,-63
-117,-217,-17
-95,-206,-52
-216,-144,-29
-116,-223,-75
-173,-206,-34
-162,-203,-41
-198,-193,-26
-104,-176,36
-121,-141,-31
-158,-186,-172
-134,-214,-76
-169,-203,-72
-56,-239,-38
-220,-187,-16
-167,-188,-22
-107,-240,-70
-130,-182,-119
-273,-231,-22
-22,-237,-88
-119,-204,-59
-86,-270,-73
-183,-198,-64
-54,-186,-37
-219,-337,-163
-44,-235,-83
-201,-87,-287
-9,-151,-163
-43,-251,-20
-156,-171,-138
-186,-194,-170
8,-183,-45
-26,-313,-58
25,-384,-50
-345,-182,-64
-33,-248,-34
-104,-320,-133
63,-100,-165
-135,-146,-107
-65,-395,-183
250,-267,65
-124,-307,59
11,-175,-86
186,-365,-113
25,-285,-112
1,-208,-54
-53,-152,-120
-102,-184,-136
-63,-206,-101
-82,-203,-118
-136,-203,-56
-272,-53,-81
-168,-255,-138
-97,-212,-47
-202,-109,-35
-214,-167,-52
-191,-177,-22
-277,-84,-111
-260,0,-52
-236,-112,-75
-185,-120,-99
-183,-149,-84
-161,-222,-60
-188,-197,-64
-202,-79,-47
-188,-128,-22
-228,-91,-116
-236,-252,-95
-141,-296,-115
-95,-249,36
-70,-138,-47
-89,-144,3
-361,-101,-81
-212,-114,-40
-237,-149,-62
-167,-155,-33
-226,-62,-27
-261,-152,-77
-162,-111,-37
-193,-97,-172
-116,-117,10
-373,-253,-1
-68,-147,-151
-165,-259,-39
-111,-240,-64
-122,-207,-100
-188,-191,-99
-188,-127,-136
-160,-205,-92
-167,-131,-64
-147,-192,-21
-191,-166,-90
-156,-190,-38
-163,-180,-106
-175,-208,-95
98,-209,146
-151,-129,-188
-511,-60,-19
-126,-186,-71
-219,-97,-121
-29,-145,-30
-226,-136,-74
-209,-153,-54
-175,-163,-62
-183,-140,-79
-212,-174,-52
-209,-155,-66
-172,-136,-74
-207,-143,-43
-195,-136,-47
-201,-140,-48
-207,-141,-42
-224,-143,-35
-191,-142,-70
-203,-167,-55
-195,-132,-66
-194,-163,-48
-195,-140,-54
-183,-162,-45
-200,-141,-64
-214,-152,-68
-206,-135,-47
-196,-148,-55
-199,-142,-55
-208,-142,-52
-189,-149,-37
-193,-138,-55
-201,-146,-44
-225,-145,-50
-193,-144,-59
-200,-152,-55
-195,-151,-55
-203,-144,-56
-170,-135,-60
-224,-176,-37
-222,-125,-48
-212,-171,-45
-212,-159,-50
-201,-119,-72
-178,-161,-40
-128,-155,-60
-249,-141,-45
-171,-153,-38
-183,-148,-40
-189,-167,-50
-178,-155,-32
-191,-148,-48
-189,-169,-37
-191,-159,-43
-190,-153,-38
-192,-172,-31
-191,-153,-28
-184,-163,-35
-213,-184,-39
-174,-101,-59
-177,-138,-25
-192,-212,4
-214,-147,-23
-192,-176,-26
-182,-119,-27
-212,-151,-9
-231,-155,13
-196,-173,7
-204,-138,-7
-213,-136,-12
-209,-149,-21
-217,-109,-22
-207,-139,-11
-223,-115,-12
-221,-133,3
-222,-119,5
-218,-132,5
-228,-126,-9
-215,-125,-15
-217,-118,-26
-207,-134,-29
-223,-131,-36
-213,-140,-17
-216,-140,-19
-210,-137,-18
-215,-124,-46
-205,-121,-33
-203,-136,-30
-196,-137,-40
-205,-138,-37
-205,-136,-36
-205,-144,-42
-207,-136,-47
-198,-151,-46
-203,-143,-43
-196,-149,-57
-203,-151,-49
-185,-190,-33
-211,-126,-51
-225,-161,-47
-184,-141,-32
-204,-147,-51
-188,-139,-43
-203,-151,-56
-196,-150,-43
-199,-153,-47
-198,-155,-56
-199,-143,-44
-201,-155,-45
-196,-159,-46
-199,-151,-44
-196,-150,-46
-199,-146,-46
-195,-159,-45
-192,-153,-42
-200,-150,-58
-194,-156,-50
-196,-153,-51
-197,-154,-46
-190,-156,-46
-195,-156,-49
-199,-150,-60
-186,-146,-67
-195,-149,-54
-187,-154,-52
-197,-162,-65
-195,-153,-53
-183,-160,-62
-184,-158,-56
-191,-149,-61
-197,-156,-66
-196,-154,-60
-184,-166,-61
-193,-166,-63
-187,-159,-59
-185,-166,-65
-186,-160,-83
-185,-165,-78
-187,-165,-62
-163,-163,-62
-171,-171,-57
-186,-166,-62
-175,-168,-56
-174,-177,-45
-181,-165,-65
-183,-172,-46
-184,-165,-58
-189,-154,-59
-181,-163,-49
-184,-164,-52
-177,-155,-54
-190,-163,-40
-185,-164,-52
-176,-168,-55
-181,-170,-57
-195,-165,-48
-185,-167,-49
-181,-168,-51
-174,-168,-45
-184,-178,-58
-176,-171,-49
-175,-176,-45
-184,-167,-44
-177,-169,-53
-174,-162,-46
-185,-169,-55
-191,-166,-55
-181,-168,-48
-184,-171,-38
-179,-164,-49
-189,-168,-45
-191,-168,-55
-187,-167,-43
-186,-165,-54
-175,-171,-55
-179,-164,-55
-181,-191,-33
-181,-173,-27
-183,-157,-47
-182,-159,-70
-190,-150,-72
-199,-150,-67
-196,-126,-88
-194,-155,-73
-171,-180,-68
-177,-131,-44
-194,-173,-41
-196,-150,-37
-204,-167,-50
-182,-153,-61
-182,-165,-56
-190,-129,-66
-192,-158,-45
-197,-148,-68
-198,-153,-55
-206,-149,-44
-186,-150,-56
-195,-154,-50
-195,-149,-53
-205,-147,-46
-190,-151,-52
-196,-143,-51
-200,-141,-42
-201,-147,-64
-209,-112,-60
-209,-134,-59
-204,-146,-51
-196,-163,-34
-211,-136,-55
-206,-152,-35
-210,-136,-46
-200,-141,-42
-204,-137,-48
