-114,-303,-236
-58,-229,-105
-23,24,-187
-83,-90,-177
-69,-260,-284
-82,-117,-162
-59,-122,-193
-101,-83,-209
-66,-196,-190
-105,-82,-249
-89,-168,-195
-120,-133,-214
-145,-211,-205
-126,-122,-175
-148,-131,-134
-174,-51,-125
-229,-142,-162
-202,-107,-137
-194,-94,-173
-185,-99,-133
-191,-160,-94
-184,-106,-102
-144,-84,-90
-213,-67,-62
-179,-143,-99
-184,-97,-189
-171,-183,-139
-199,-135,-194
-108,-90,-124
-158,-126,-165
-146,-82,-82
-199,-110,-178
-197,-91,-181
-172,-109,-125
-163,-97,-157
-157,-93,-144
-145,-93,-174
-166,-101,-188
-157,-156,-221
-152,-246,-73
-176,-50,-66
-188,-161,-58
-43,-36,-145
-282,57,-268
-84,-24,-322
-5,-60,-124
-35,-192,-161
-217,-144,-229
-88,-211,-164
-83,-86,-183
-111,-147,-92
-27,-188,-209
-88,-89,-172
-80,-88,-149
-116,-234,-197
-16,-210,-114
-62,-157,-195
7,-145,-172
-64,-156,-152
-142,-177,-147
40,-86,-212
-22,-139,-287
81,-167,-245
-5,-145,-219
51,-184,-250
-15,-163,-161
53,-190,-113
26,-397,-173
47,-175,-164
40,-347,-323
-78,-226,-337
-110,-91,-227
-178,-21,-33
-11,-265,-226
-187,-198,-189
-34,-181,-127
-129,-107,-290
-211,-16,-204
-214,-1,-181
-87,-124,-147
-412,-9,-260
-43,-141,-102
-220,-168,-129
-88,-233,-211
-157,-14,-172
-44,-183,-95
-228,-144,-121
-65,-150,-186
-418,-12,27
-198,40,-229
-250,-141,-187
-156,-43,-168
-233,-186,-268
-100,-75,-181
-87,-212,-102
-159,21,-36
-241,-60,-93
-229,-42,-163
-165,-143,-53
-126,-165,4
-193,-67,-3
-43,-300,-87
-340,-199,-105
-138,-16,57
-234,-146,29
-139,-57,-104
-26,-123,-211
-54,-258,-250
-89,-187,-192
-216,-92,-39
54,-117,-228
-38,-239,-321
81,-156,-146
-58,-272,-200
66,-364,-178
168,-229,-348
-197,-101,-226
14,-357,-378
-7,-191,-249
-36,-218,-95
-146,-103,-46
-57,-233,-91
-56,-173,-162
-120,-213,-96
-62,-77,-92
-147,-155,-227
25,-10,-111
209,-154,-310
115,-276,-217
-8,-122,-209
119,-216,-237
58,-230,-134
121,-70,-28
24,-303,-78
-52,-118,-311
-52,-236,-157
26,-188,-125
-137,-270,-62
-68,-49,-209
-210,-290,58
-168,-168,-52
-87,-241,-135
-129,-162,-100
-192,-271,-55
-286,56,-165
-231,-217,-148
-120,-21,-154
-130,-294,-5
-106,-130,-112
-230,-109,-89
-147,-189,-192
-120,-81,-218
-189,-223,-21
-80,-104,-115
-244,-122,-221
-98,-196,-128
-81,-91,-223
-200,-228,-257
-129,-216,-63
-90,-346,-24
-209,-2,-169
-202,-410,41
-52,-295,-139
-117,-155,-100
