-297,32,-90
-118,-130,-14
-280,5,-82
-210,-64,-8
-256,-41,-19
-225,11,6
-263,-4,-28
-224,-134,-234
-149,210,105
-225,-69,-73
-130,34,-164
-184,1,-170
-134,-33,-170
-121,-31,-139
-171,-24,-150
-179,21,-210
-180,-98,-177
-176,91,-207
-221,-36,-116
-208,-120,-136
-178,10,-148
-224,13,-114
-220,26,-90
-222,61,-106
-204,-4,-95
-205,56,-94
-218,63,-41
-214,-9,-122
-215,92,-68
-196,59,-78
-207,86,-51
-210,44,-94
-222,57,-41
-228,71,-83
-217,39,-80
-225,75,-74
-217,63,-101
-224,56,-117
-199,111,-92
-236,68,-38
-170,84,-38
-225,74,-83
-209,40,-56
-229,78,-111
-202,48,-90
-202,57,-128
-211,80,-109
-217,30,-126
-213,48,-121
-224,44,-102
-196,71,-66
-266,108,-198
-193,39,-89
-217,47,-114
-197,100,-111
-202,66,-97
-209,87,-76
-213,76,-129
-194,81,-102
-198,87,-94
-179,84,-178
-199,58,-20
-222,102,-86
-220,53,-128
-228,54,-93
-228,32,-67
-205,21,-69
-211,39,-82
-250,-16,-96
-223,16,-99
-199,5,-86
-244,14,-89
-199,14,-77
-248,-68,-124
-238,41,-61
-234,-25,-62
-204,38,-77
-217,23,-36
-257,-69,-115
-242,4,-63
-247,-5,-43
-308,-17,-92
-393,-140,48
-225,-54,-68
-277,-78,-21
-161,128,3
-281,-115,-106
-260,-22,-33
-224,-38,-36
-204,-10,-32
-231,-54,-87
-219,-82,-113
-175,-21,-55
-315,21,-100
-204,-27,-51
-237,-16,-47
-214,-47,-68
-262,-15,-123
-223,0,-50
-95,17,-83

136,-63,-248
101,-189,-152
62,-161,-268
79,-206,-163
103,-143,-253
170,-206,-197
140,57,-132
133,-406,-136
131,-56,-187
114,-212,-213
75,-151,-216
92,-98,-143
113,-181,-191
88,-95,-167
100,-194,-152
129,-265,-287
41,-95,-238
122,-268,-111
55,-64,-151
105,-160,-187
117,-281,-204
78,-76,-137
135,-177,-237
62,-166,-171
69,-90,-243
146,-211,-217
86,-161,-282
-11,-281,-148
122,-53,-212
106,-209,-135
155,-99,-281
84,-151,-154
108,-91,-181
115,-189,-251
130,-124,-174
125,-178,-219
162,-194,-153
134,-69,-150
116,-172,-179
24,-162,-184
161,-172,-207
78,-114,-126
17,-101,-231
128,-182,-245
74,-236,-72
73,-50,-347
69,-187,-115
120,-216,-160
99,-108,-281
101,-174,-117
121,-181,-107
131,-90,-225
123,-159,-130
73,-163,-151
159,-87,-155
142,-180,-168
87,-126,-147
154,-220,-187
55,-156,-198
153,-135,-145
-13,-88,-204
138,-182,-101
146,-155,-175
121,-136,-257
41,-250,-189
167,-212,-166
112,-54,-165
83,-146,-205
125,-199,-149
79,-115,-172
147,-154,-125
152,-167,-165
92,-93,-99
221,-100,-175
